,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
298,298,ruby on rails full stack developer,Краснодар,,,Nitka Technologies,2019-10-17T08:22:08+0300,От 3 до 6 лет,Удаленная работа,Полная занятость,"Nitka Technologies, Inc . is a privately held American company with offices in USA, Russia, and Belarus with currently over 200 dedicated developers and technical support engineers. Due to a start of a new project we are looking for an experienced Ruby on Rails Full-stack Developer. Project Description: You will be involved in the development of a new application and maintaining an existing one designed to issue and track insurance policies of various insurance agencies in the USA. The goal is to consolidate the existing structure into a more supportable and flexible, that will be easier to extend, add new modules. Required experience: 3+ years of relevant experience with of Ruby on Rails Experience with CSS, HTML, JavaScript, Angular Strong knowledge of SQL and ability to create more complex SQL queries Experience with RoR outside the Active Record pattern will be a plus Intermediate English communication skills to take part in meetings We offer: Full-time (8h/day) remote work Flexible working schedule Paid vacations, holidays, sick leaves Salary in USD",,,,Ruby On Rails|JavaScript|CSS|HTML|AngularJS|Английский язык|MS SQL
299,299,инженер программист abap,Краснодар,,,ДКС,2019-10-17T18:06:23+0300,От 1 года до 3 лет,Удаленная работа,Полная занятость,"Обязанности: реализация технических заданий по расширению/изменению функциональности системы SAP и интеграции с внешними приложениями; тестирование разработок. ведение технической документации. Требования: опыт программирования от 2 лет, преимуществом является опыт программирования на ABAP; желателен опыт программирования на ABAP в следующих модулях MM/SD/PP/CO/FI/FM; знания ООП, SQL; желательно знание архитектуры и функциональности одного или нескольких из модулей SAP; приветствуются знания PI, Java, др.; опыт по интеграции с другими системами; знание предметных областей (бух. учет, логистика, склад). Условия: возможность постоянно совершенствоваться, осваивать новые технологии; оформление по ТК РФ; полный социальный пакет; официальная стабильная заработная плата + система премирования; пятидневка, полный рабочий день; офис или удаленная работа - на Ваш выбор."," опыт программирования от 2 лет, преимуществом является опыт программирования на ABAP; желателен опыт программирования на ABAP в следующих модулях MM/SD/PP/CO/FI/FM; знания ООП, SQL; желательно знание архитектуры и функциональности одного или нескольких из модулей SAP; приветствуются знания PI, Java, др.; опыт по интеграции с другими системами; знание предметных областей (бух. учет, логистика, склад). ", реализация технических заданий по расширению/изменению функциональности системы SAP и интеграции с внешними приложениями; тестирование разработок. ведение технической документации. ," возможность постоянно совершенствоваться, осваивать новые технологии; оформление по ТК РФ; полный социальный пакет; официальная стабильная заработная плата + система премирования; пятидневка, полный рабочий день; офис или удаленная работа - на Ваш выбор.",
300,300,разработчик битрикс,Краснодар,,,FinFort,2019-10-16T08:21:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: - Разработка и сопровождение проектов на CMS 1С-Битрикс; - Интеграция верстки в 1С-Битрикс; - Написание компонентов и модулей для 1С-Битрикс; - Интеграция 1С-Битрикс с внешними системами. Требования: - Знание архитектуры 1С-Битрикс; - Умение составлять запросы различной сложности с использованием api 1С-Битрикс; - Умение настраивать обмен данными на 1С-Битрикс; - Знание языков и технологий: PHP(ООП), JavaScript(Jquery), HTML, CSS(Sass/Less), SQL; - Опыт работы с Git; - Чтение чужого кода. Будет плюсом: - Обладать опытом работы с баг-трекинговыми системами (Jira - предпочтительна); - SQL, NoSQL; - Наличие завершенных функциональных проектов; - Умение оптимизировать высоконагруженные проекты; - Опыт работы с корпоративным порталом 1С Bitrix; - Знание популярных CMS и Framework-ов (Yii/Laravel/Symfony). Условия: - Молодой и дружный коллектив единомышленников; - Оформление по ТК РФ; - График работы - 5/2."," - Знание архитектуры 1С-Битрикс; - Умение составлять запросы различной сложности с использованием api 1С-Битрикс; - Умение настраивать обмен данными на 1С-Битрикс; - Знание языков и технологий: PHP(ООП), JavaScript(Jquery), HTML, CSS(Sass/Less), SQL; - Опыт работы с Git; - Чтение чужого кода. Будет плюсом: - Обладать опытом работы с баг-трекинговыми системами (Jira - предпочтительна); - SQL, NoSQL; - Наличие завершенных функциональных проектов; - Умение оптимизировать высоконагруженные проекты; - Опыт работы с корпоративным порталом 1С Bitrix; - Знание популярных CMS и Framework-ов (Yii/Laravel/Symfony). ", - Разработка и сопровождение проектов на CMS 1С-Битрикс; - Интеграция верстки в 1С-Битрикс; - Написание компонентов и модулей для 1С-Битрикс; - Интеграция 1С-Битрикс с внешними системами. , - Молодой и дружный коллектив единомышленников; - Оформление по ТК РФ; - График работы - 5/2.,
301,301,javascript разработчик front end (angular),Краснодар,,,"СимбирСофт,ООО",2019-10-15T11:07:16+0300,От 1 года до 3 лет,Гибкий график,Полная занятость,"В рамках нашего направления Front-end разработки мы создаем и развиваем интерфейсы для сервисов Abbyy, QIWI, проекта Дополненной Реальности и приложений ведущих банков страны. В команду выделенного центра разработки IT подразделения банка требуется Ведущий front-end разработчик. Наши команды работают над созданием и развитием банковских сервисов и приложений: мобильные приложения и онлайн-банк. Основная задача: реализация новой функциональности продукта (angular 5+, html5) Поддержка существующего кода Написание unit тестов на ключевой функционал приложения Работа в большой команде, участие в ежедневных митингах, обсуждениях задач Требования: Опыта разработки на Angular2+ от 1 года Опыт разработки SPA с использованием таких технологий как AngularJS/ReactJS/Ember.js/Vue.js/... от 2х лет Высокий уровень знаний javaScript, ES6 Уверенные знания RxJS HTML5, CSS3, Flexbox Karma, Jasmine Webpack Git Опыт работы с препроцессорами (sass, less) Понимание принципов DRY, SOLID Плюсом будет: Уверенное знание паттернов проектирования ООП Опыт работы в больших командах разработчиков Знакомство с agile методологией разработки Опыт оптимизации загрузки и производительности веб-приложений Опыт разработки на любом другом языке программирования Понимание принципов UI/UX; Условия: работу в крупной компании, в сплоченном коллективе единомышленников; сертификация за счёт компании; возможность прокачаться в разных направлениях: глубже изучить JS, либо стать full-stack разработчиком; работа без привязки к рабочему месту; гибкий график работы, который позволяет выспаться; белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный"," Опыта разработки на Angular2+ от 1 года Опыт разработки SPA с использованием таких технологий как AngularJS/ReactJS/Ember.js/Vue.js/... от 2х лет Высокий уровень знаний javaScript, ES6 Уверенные знания RxJS HTML5, CSS3, Flexbox Karma, Jasmine Webpack Git Опыт работы с препроцессорами (sass, less) Понимание принципов DRY, SOLID Плюсом будет: Уверенное знание паттернов проектирования ООП Опыт работы в больших командах разработчиков Знакомство с agile методологией разработки Опыт оптимизации загрузки и производительности веб-приложений Опыт разработки на любом другом языке программирования Понимание принципов UI/UX; ",," работу в крупной компании, в сплоченном коллективе единомышленников; сертификация за счёт компании; возможность прокачаться в разных направлениях: глубже изучить JS, либо стать full-stack разработчиком; работа без привязки к рабочему месту; гибкий график работы, который позволяет выспаться; белоснежные условия - оформление по ТК РФ, белая зарплата, отпускные и больничный",
303,303,инженер по нагрузочному тестированию,Краснодар,,,МТС,2019-10-14T10:26:32+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Команда QA МТС обеспечивает качество продуктов собственной разработки, которые решают операционные и бизнес-задачи в телекоммуникационном секторе. Стек технологий: Java, C#, Python, InfluxBD, Oracle, MySQL, PostgreSQL, Grafana, HTML, CSS, JSON, SOAP, HTTP, TCP/IP, LINUX, Windows. Обучение внутреннее, а также, внешнее – до двух раз в год за наш счёт. Плюс участие во внешних конференциях. Конструктив — мы ищем лучшие решения и находим общий язык ради общей цели. Гибкость и открытость — мы сами определяем путь к цели, потому что не любим узкие рамки и согласование каждого шага. Инженер по нагрузочному тестированию Что именно вам предстоит делать? проведение нагрузочного тестирования систем; разработка скриптов, запуск тестов, анализ результатов. Опыт и знания, на которые мы рассчитываем: опыт работы с аналогичными обязанностями от 1 года; знание видов нагрузочного тестирования, понимание их применяемости; умение разбираться в чужом коде на одном из языков Java, C#, Python; знание одного из инструментов нагрузочного тестирования (Jmeter, LoadRunner и т.п.); понимание архитектуры приложений; понимание принципов работы протоколов. Кого мы хотим видеть? Въедливого, азартного, увлеченного новыми технологиями и автоматизацией ручного труда специалиста. Узнали себя? Тогда срочно откликайтесь на вакансию! Какие инструменты вам предстоит использовать в работе? Jmeter, LoadRunner, MS Visual Studio, InfluxDB, Grafana, TFS, Jenkins. Нужно ли знать иностранные языки? Знание английского языка на уровне чтения тех. документации, будет Вашим преимуществом. Ждать ли овертайм? Допустим гибкий график. Овертаймы возможны, но не являются правилом. Мы за оптимизацию рабочего времени. Какие условия? Каждый месяц - аванс и зарплата, дважды в год - премия. Бонусом – корпоративная связь, отличная медицинская страховка, компенсация расходов на спорт, обучение в корпоративном университете и доступ к масштабной корпоративной библиотеке.",,,,
304,304,frontend разработчик,Краснодар,,,"МАГНИТ, Розничная сеть",2019-10-16T10:55:19+0300,От 1 года до 3 лет,Полный день,Полная занятость,"О нас : Информационные технологии Магнит - дочерняя компания крупнейшей федеральной retail-сети Магнит. Мы создаем передовые высоконагруженные, отказоустойчивые, масштабируемые IT решения в рознице, логистике и производстве. Наша команда - 1500 человек, разработано более 400 информационных решений Мы предлагаем: Трудоустройство по ТК РФ, конкурентоспособную, полностью &quot;белую&quot; заработную плату, а также гарантируем её своевременную выплату. Заработная плата складывается из: оклада и премии. График работы с 08:00 до 17:00, 5-дневная рабочая неделя. Мы вкладываем ресурсы в развитие, поэтому у нас организовано корпоративное обучение, и есть реальная возможность профессионального и карьерного роста в Компании. Карту лояльности Магнит - Дисконт, которая дает широкие возможности получения скидок в компаниях партнеров по различным направлениям. Ключевые обязанности : Разработка веб-приложений для корпоративного портала; Оптимизация существующего функционала; Взаимодействие с системными аналитиками; Консультирование специалистов, связанных с разработанным ПО (администраторов системы). Ожидания от кандидатов : Уверенные знания: HTML5, CSS3, JavaScript ; Будет плюсом опыт работы с back-end, Ajax, SQL; Высшее или среднее специальное образование (математика, информатика, программирование). Мы стремимся создавать лучшие условия для работы и отдыха, поэтому наше рабочее пространство включает: Оснащенные всем необходимым рабочие места. Комфортные переговорные комнаты и несколько модернизированных конференц-залов. 2 бесплатных спортзала на территории офиса (кардио- и силовые тренажеры, залы для групповых занятий – пилатес, йога, танцы, кросс-фит, степ-аэробика, единборства). Удобную бесплатную общую автостоянку. Большую закрытую велопарковку. Открытую площадку с зоной воркаута, футбольное поле и два многофункциональных (теннис/баскетбол/волейбол). Просторную современную столовую, где наши повара с заботой о Вас, готовят вкусные завтраки/обеды и ужины. Для тех, кто предпочитает питаться домашней едой, имеются оборудованные кофе-комнаты в каждом корпусе. На прилегающей к офису территории, на свежем воздухе находятся 2 стильные Кофе-Лавки. Здесь Вы сможете насладиться свежесваренным зерновым кофе и провести обеденный перерыв в чудесной парковой зоне Компании. Мы искренне заботимся о здоровье наших сотрудников, поэтому у нас есть корпоративные медицинские кабинеты. Любой работник ГК может бесплатно получить там специализированную доврачебную помощь или консультацию по состоянию здоровья, принять участие в профилактических мероприятиях.",,,,JavaScript|SQL|HTML|CSS|Ajax
306,306,менеджер проекта project manager,Краснодар,,,ТВИЛ,2019-10-14T11:01:23+0300,От 3 до 6 лет,Полный день,Полная занятость,"TVIL - московская компания с офисами в Москве, Краснодаре, Ялте. Мы дружная команда, мы помогаем людям снимать жилье для поездок самостоятельно. Для этого мы создали сайт, на сайте более 20 000 хозяев уже разместили свои отели, дома и квартиры. Нам более 10 лет. Ежедневно наш сайт посещают до 100 тысяч человек в сутки. Компания прибыльная и развивается без инвестиций. Вы можете прочитать о компании в прессе, о нас пишут известные издания Проект вошёл в 10-ку лучших молодых проектов по мнению журнала Forbes в 2011-2012 году. Как мы видим вашу работу: Вы будете работать в департаменте развития продуктов совместно с техническим директором, директором по продукту, продакт менеджерами, тестировщиками и разработчиками; Мы ожидаем, что 70% вашего рабочего времени вы будете разбирать бизнес задачи по улучшению сайта для ПК, мобильной версии. Будете обсуждать задачи с сотрудниками отделов, с продакт менеджерами направлений и разработчиками. Далее будете описывать и вносить задачи в redmine для разработчиков, контролировать выполнение задач и тестировать их своими силами и силами тестировщика. Описывать функционал систем и постоянно актуализировать документацию; При постановке задач разработчикам вы будете глубоко погружаться в процессы, учитывать технические особенности системы и баз данных. Целью вашей работы будет развитие проектов компании, оптимизация процессов, быстрая и эффективная реализация задач; Наши ожидания: Вы уже работали бизнес аналитиком или системным аналитиком информационных систем, проджект менеджером или разработчиком в интернет-проектах от 3-х лет; Вы понимаете основы маркетинга и продаж товаров и услуг в интернете; Вы можете понимать и предугадывать действия и желания пользователей на сайте; Для вас не составляет сложности работа с большим количеством данных; Мы даем: Белую зарплату (мы готовы обсуждать уровень дохода в зависимости от уровня ваших знаний), выплачиваемую точно в срок , оплата отпуска (28 дней) и больничных Ответственность за процессы и развитие компании Возможность учиться (даже и обязанность, если честно) Удобное светлое рабочее место, со всем необходимым для работы, удобное кресло с высокой спинкой, большой монитор, мощный ноутбук Кухня, микроволновка, холодильник, чай Современный офис в новом бизнес центре &quot;Аскона&quot; на набережной. Кафе, ресторан, столовая, фитнес - в 500 метрах.",,,,Управление интернет-проектами|Управление проектами|Redmine|Бизнес-анализ
307,307,python разработчик,Краснодар,,,"МАГНИТ, Розничная сеть",2019-10-09T14:36:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"О нас : Магнит - крупнейшая розничная сеть в России, с более чем 20тилетней историей Наш Центральный офис расположен в Краснодаре. 250 солнечных дней в году, близость моря и гор, развитая инфраструктура, высокая бизнес-активность – причины, по которым Краснодар неоднократно признавался лучшим городом для жизни в России. Мы предлагаем: Трудоустройство по ТК РФ, конкурентоспособную, полностью &quot;белую&quot; заработную плату, а также гарантируем её своевременную выплату. Заработная плата складывается из: оклада и премии. График работы с 08:00 до 17:00, 5-дневная рабочая неделя. Мы вкладываем ресурсы в развитие, поэтому у нас организовано корпоративное обучение, и есть реальная возможность профессионального и карьерного роста в Компании. Карту лояльности Магнит - Дисконт, которая дает широкие возможности получения скидок в компаниях партнеров по различным направлениям. Ключевые обязанности : Разработка клиентов приема-передачи данных на основе языка Python; Разработка клиентской части сервисов и приложений; Разработка среднего слоя приложений на языке Python; Поддержка, интеграция, оптимизация существующих приложений и сервисов; Ожидания от кандидатов : Опыт разработки от 0,5 года; Уверенное знание и опыт применения Python (Django, Flask и пр.); Хорошее знание JavaScript, HTML, CSS; Знание SQL; Опыт работы с MS SQL ; Ответственность, внимательность, способность работать в команде, способность работать под давлением времени, стремление к профессиональному развитию. Мы стремимся создавать лучшие условия для работы и отдыха, поэтому наше рабочее пространство включает: Оснащенные всем необходимым рабочие места (опен-спейс, опен-спейс с целевой дислокацией, персональные кабинеты для руководителей). Комфортные переговорные комнаты и несколько модернизированных конференц-залов. 2 бесплатных спортзала на территории офиса (кардио- и силовые тренажеры, залы для групповых занятий – пилатес, йога, танцы, кросс-фит, степ-аэробика, единборства). Удобную бесплатную общую автостоянку. Большую закрытую велопарковку. Открытую площадку с зоной воркаута, футбольное поле и два многофункциональных (теннис/баскетбол/волейбол). Просторную современную столовую, где наши повара с заботой о Вас, готовят вкусные завтраки/обеды и ужины. Для тех, кто предпочитает питаться домашней едой, имеются оборудованные кофе-комнаты в каждом корпусе. На прилегающей к офису территории, на свежем воздухе находятся 2 стильные Кофе-Лавки. Здесь Вы сможете насладиться свежесваренным зерновым кофе и провести обеденный перерыв в чудесной парковой зоне Компании. Мы искренне заботимся о здоровье наших сотрудников, поэтому у нас есть корпоративные медицинские кабинеты. Любой работник ГК может бесплатно получить там специализированную доврачебную помощь или консультацию по состоянию здоровья, принять участие в профилактических мероприятиях, а при необходимости — сделать укол, назначенный лечащим врачом.",,,,Python|JavaScript|ООП|SQL
311,311,android developer,Краснодар,,,"EPAM Systems, Inc.",2019-10-18T19:17:26+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Android developer (офис или удаленно) Работа удаленно или в г. Краснодаре. (в случае переезда - предусмотрена программа релокации). Мы производим программное обеспечение – от начала и до конца. С 1993 года EPAM помогает клиентам придумывать, разрабатывать, проектировать и внедрять программные продукты, которые меняют мир. Чтобы понимать, в чем рынок будет нуждаться завтра, мы следим за трендами и внедряем их в свою работу, постоянно учимся и накапливаем опыт. Учиться в ЕРАМ легко: внутри компании есть тренинги и курсы, унифицированы требования к разным позициям и уровням и есть возможность получать новые профессии прямо на рабочем месте. Все наши проекты уникальны, и в зависимости от проекта можем использовать следующий стэк: Kotlin, Gava; Git, модульное тестирования, основы автоматизированного UI тестирования; Фреймворк Dagger 2; RxJava 2; Retrofit 2; Room; придерживаемся Clean Architecture. Общие требования: Опыт разработки клиент-серверных приложений. Понимание работы REST-API Будет плюсом: Знание Unit Test Опыт использования и настройки CI/CD Опыт работы с Sketch &amp; Zeplin Опыт работы с GoogleAnalytics Знание английского языка Мы предлагаем: Работу с новейшими технологиями и участие в проектах из разных областей (Life Science, E-commerce, биоинформатика, медицина, GameDev, Capital Markets и многие-многие другие); Реализация своего потенциала вне проектов: мы организуем митапы и конференции, на которых выступают наши сотрудники, приглашаем тренеров для спикеров, развиваем профессиональные комьюнити; Участие в программах менторинга для технических специалистов и для менеджеров; Возможность постоянного обучения: предоставляем доступ к 6000+ курсов и тренингов, разработали специальные программы для архитекторов решений и деливери-менеджеров; Возможность поработать в разных офисах ЕРАМ в России и за границей (наши офисы есть в 11 российских городах и более чем в 25 странах). Все плюшки и бонусы, присущие современным IT компаниям и даже больше - life event бонусы и программа релокации в другие страны.",,,,Android|Android SDK|Kotlin
312,312,старший инженер проектных расчетов,Краснодар,,,МТС,2019-10-21T09:11:57+0300,Нет опыта,Полный день,Полная занятость,"Требования: Высшее образование в области телекоммуникаций, Опыт работы в сфере развития сети радиодоступа мобильной связи не менее 2 лет, Умение эффективно использовать доступные информационные и технические ресурсы. Знания принципов построения и работы сети стандартов GSM, WCDMA, LTE, технологий реализации IoT, типов современного оборудования RAN для оборудовании основных вендоров ПАО &quot;МТС&quot; (ERICSSON, HUAWEI, NSN). Навыки работы с БД с использованием SQL-программирования. Знание английского языка на уровне чтения технической литературы. Обязанности: Сбор и анализ информации, необходимой для формирования планов по развитию и модернизации, для текущей оптимизации функционирования узлов радиоподсистем регионов, для проведения экспертиз предложений регионов по расширению емкости радиоподсистем регионов. Текущий мониторинг загрузки, выполнение расчетов необходимой емкости BSC, RNC, расчетов пропускной способности на GB-, A-, A-bis, Um-, Iub-, Iu-CS и Iu-PS интерфейсов. Подготовка данных по объектам радиоподсистемы и данным статистики RAN для подготовки пакета документов по проектам, выносимых отделом на защиту в рамках процессов инвестиционного планирования. Подготовка данных для перемещения БС в зону обслуживания нового узла RAN для устранения перегрузок на текущем узле, контроль результатов. Участие в подготовке заданий в регионы на поиск мест размещения новых узлов RAN. Взаимодействие с регионами по предоставления исходных данных для подготовки дизайна узлов RAN. Участие в тестированию нового оборудования RAN в регионах. Поддержание актуальной информации об узлах RAN в единой базе данных. Создание необходимых запросов к базе для получения Отчетов. Формирование предложений/макетов автоматизации функций подразделения. Взаимодействие с регионами по проблемам предоставления услуг поставщиками основного оборудования. Подготовка отчетности по исполнению бюджетов CAPEX/OPEX (план/факт) для проектов, сопровождаемых отделом. Условия работы: Трудоустройство в соответствии с ТК РФ в стабильную компанию; Белая заработная плата, премии два раза в год; Корпоративная мобильная связь; Полис ДМС (добровольного медицинского страхования) в лучших клиниках города; Компенсация расходов на посещение спортзала; Корпоративное обучение; Карьерный рост на территории Российской Федерации;",,,,
314,314,руководитель группы по исключению причин ошибок автоматического списания в системе sap,Краснодар,,,КАМАЗ,2019-09-23T09:46:29+0300,От 3 до 6 лет,Полный день,Полная занятость,"ООО «Цифровая платформа КАМАЗ» - 100% дочернее Общество ПАО «КАМАЗ», созданное с целью реализации инновационных проектов в области цифровой трансформации. Основной акцент проектов направлен на использование инструментов анализа данных и машинного обучения. ООО «Цифровая платформа КАМАЗ» является компанией, объединяющей стартапы группы компаний КАМАЗ в области цифровых сервисов, предоставляющих услуги по каршерингу и электронной коммерции. Компания ООО &quot;Цифровая платформа &quot;КАМАЗ&quot; объявляет набор на вакансию &quot;Руководитель группы по исключению причин ошибок автоматического списания в системе SAP&quot; Чем Вам предстоит заниматься : Организация постоянно действующего процесса по установления причин проблем автоматического списания в системе SAP и их устранению: Организация (найм и обучение) работы группы по аудиту причин возникновения ошибок списания Выработка корректирующих мероприятия для устранения причин возникновения ошибок списания Организация регулярных совещаний по рассмотрению результатов аудита и причин выполнения корректирующих мероприятий Наша вакансия подойдет Вам, если у Вас есть: Понимание бизнес-процессов проектирования, разработки технологической документации, производства, оперативного учета Опыт внедрения систем объемного планирования является преимуществом Опыт управления проектными командами Навыки эффективного организатора, коммуникационные навыки, умение управления конфликтами Опыт работы с производственными составами (BOM), настройка модуля SAP ММ, работа с журналом ошибок COGI (желательно) Компания предлагает: Место работы: г.Наб.Челны, ИТ-парк (ул.Машиностроительная) Конкурентная зарплата и премии, т.е. возможность влиять на размер своей заработной платы Реальные перспективы профессионального и карьерного роста Интересная работа в стабильной компании Дружный, активный и высокопрофессиональный коллектив Широкие возможности для обучения и развития Официальное трудоустройство, гарантии согласно ТК РФ Если Вы ориентированы на профессиональное развитие в крупной компании, мы Вас ждем!",,,,
316,316,программист 1с,Краснодар,,,Сити Ресторантс,2019-10-15T17:02:26+0300,От 3 до 6 лет,Удаленная работа,Проектная работа,"Крупная развивающаяся сеть предприятий быстрого обслуживания (рестораны KFC, Pizza Hut, IL Патио, Планета Суши) приглашает на работу Программиста 1С (удаленная работа на проект). Обязанности: Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. Требования: Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолга-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 Условия: Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская)"," Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолга-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 "," Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. ", Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская),1С: Предприятие 8|1С программирование|1С: Зарплата и управление персоналом|ERP|ЕГАИС
