,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills,days
460,460,1с,Краснодар,61521.739130434784,60000.0,Ключавто,2019-10-18T10:08:05+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Программирование в 1С 8.3 по ТЗ Требования: Профильное образование; Опыт работы в аналогичном направлении от 6 мес. будет преимуществом; Владение 1C:Предприятие 8.3; Знание основ бухгалтерского и управленческого учета; Профессионализм, умение работать в команде, ответственность. Мы предлагаем: Престижную работу в одном из крупнейших автохолдингов России; Официальное трудоустройство по ТК РФ; Официальную «белую» зарплату; Уникальную возможность построить карьеру, а также регулярно проходить обучение внутри Компании; Льготные условия на приобретение, обслуживание личного автомобиля, а также всю продукцию и услуги Компании; Корпоративные скидки от партнёров Компании; Наличие корпоративного транспорта (вахта от ближайшей остановки общественного транспорта до места работы); График работы: с 9-18, 5/2; Место работы: р-н ТРЦ &quot;Красная площадь&quot;.",Без требований, Программирование в 1С 8.3 по ТЗ ,Без условий,Без ключевых навыков,3
1215,1215,1с,Самара,62307.61904761905,80000.0,Средневолжская газовая компания (СВГК),2019-10-18T07:32:10+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Поддержка измененных конфигураций Бухгалтерии и ЗУП. Умение программировать в 1С и разбираться в чужом коде. Доработка типовых решений под потребности заказчика. Умение общаться с пользователями. Требования: Знание 1С 8.3 ЗУП, Бухгалтерия, по возможности УПП. Желательно знание принципов бухгалтерского учета и расчета заработной платы. Условия: ​​​​​​​ Работа в крупной стабильной компании; Официальное трудоустройство согласно ТК РФ; Официальная заработная плата; График 5/2 с 08.00 до 17.00., обед с 12.00 до 13.00. Доставка на работу и с работы транспортом предприятия, по установленным маршрутам ДМС. Приглашение на собеседование ТОЛЬКО после ознакомления с резюме. Зарплата по результатам собеседования"," Знание 1С 8.3 ЗУП, Бухгалтерия, по возможности УПП. Желательно знание принципов бухгалтерского учета и расчета заработной платы. ", Поддержка измененных конфигураций Бухгалтерии и ЗУП. Умение программировать в 1С и разбираться в чужом коде. Доработка типовых решений под потребности заказчика. Умение общаться с пользователями. ," ​​​​​​​ Работа в крупной стабильной компании; Официальное трудоустройство согласно ТК РФ; Официальная заработная плата; График 5/2 с 08.00 до 17.00., обед с 12.00 до 13.00. Доставка на работу и с работы транспортом предприятия, по установленным маршрутам ДМС. Приглашение на собеседование ТОЛЬКО после ознакомления с резюме. Зарплата по результатам собеседования",1С программирование|Обновление конфигурации 1С|1C: Бухгалтерия|Администрирование сетевого оборудования|1С: Комплексная автоматизация|Пользователь ПК,3
1180,1180,1с,Самара,62307.61904761905,84774.375,ОМБ Медицинская компания,2019-10-09T10:53:27+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания ОМБ работает на рынке здравоохранения России 28 лет как надежный поставщик высококачественного медицинского оборудования и расходных материалов ведущих мировых производителей для медицинских учреждений. Будем рады видеть нового коллегу - Программиста 1С. Должностные обязанности: Участие в проектах внедрения информационных систем на базе 1C Сопровождение и доработка функционала конфигураций на базе 1С 8 (УТ, БП, ЗУП) по техническим заданиям. Консультирование и обучение пользователей Требования к кандидату: Высшее образование Опыт работы на аналогичной должности от 3 лет Опыт выполнения крупных доработок типовых конфигураций 1С на обычных и управляемых формах; Уверенные знания БСП, СКД, КД3, языка запросов; Знание прикладных областей (торговая деятельность, складской учет, логистика, регламентированный учет, и т.д.); Опыт интеграции 1С с иными платформами Сертификаты 1С будут преимуществом Условия: Оформление в соответствии с ТК РФ; Заработная плата – по результатам собеседования; График работы – пятидневная неделя с гибким началом рабочего дня (с 8:00, 9:00 или 10:00) В пятницу рабочий день сокращен на 1 час; Компенсация проездного – 2770 руб. на руки после 3-х месяцев работы, Корпоративная связь (симкарта); Мы заботимся о здоровье наших сотрудников , поэтому предлагаем: ДМС сразу после испытательного срока, включая: стоматологию, вызов врача на дом, госпитализацию, экстренную медицинскую помощь, полис выезжающего за рубеж. Фитнес с корпоративной скидкой; Еженедельные фруктовые дни. Нам важно, чтобы наши сотрудники росли и развивались , поэтому мы предоставляем: Внутреннее и внешнее обучение; Корпоративную электронную библиотеку МИФ: более 1000 книг на самые актуальные темы современного бизнеса, науки и личностного развития. Мы не только много работаем, но и умеем отдыхать , соблюдая баланс работы и личной жизни. У нас: Яркие корпоративы; Поздравления со значимыми событиями в жизни сотрудников (рождение ребенка, свадьба); Ваш день рождения - выходной (с возможностью перенести его на другой день), чтобы вы могли разделить это событие со своими близкими.",Без требований,Без обязанностей," Оформление в соответствии с ТК РФ; Заработная плата – по результатам собеседования; График работы – пятидневная неделя с гибким началом рабочего дня (с 8:00, 9:00 или 10:00) В пятницу рабочий день сокращен на 1 час; Компенсация проездного – 2770 руб. на руки после 3-х месяцев работы, Корпоративная связь (симкарта); Мы заботимся о здоровье наших сотрудников , поэтому предлагаем: ДМС сразу после испытательного срока, включая: стоматологию, вызов врача на дом, госпитализацию, экстренную медицинскую помощь, полис выезжающего за рубеж. Фитнес с корпоративной скидкой; Еженедельные фруктовые дни. Нам важно, чтобы наши сотрудники росли и развивались , поэтому мы предоставляем: Внутреннее и внешнее обучение; Корпоративную электронную библиотеку МИФ: более 1000 книг на самые актуальные темы современного бизнеса, науки и личностного развития. Мы не только много работаем, но и умеем отдыхать , соблюдая баланс работы и личной жизни. У нас: Яркие корпоративы; Поздравления со значимыми событиями в жизни сотрудников (рождение ребенка, свадьба); Ваш день рождения - выходной (с возможностью перенести его на другой день), чтобы вы могли разделить это событие со своими близкими.",1С программирование|1С: Управление Торговлей|1С: Документооборот|1С: Бухгалтерия|1С: Зарплата и управление персоналом|Коммуникабельность|внимательность|навыки делового общения и взаимодействия с пользователями,12
1015,1015,1с,Самара,62307.61904761905,84774.375,ГРУППА КОМПАНИЙ SAMCOM,2019-10-21T07:40:10+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ГК «Самком» – одна из лучших транспортных компаний России и перевозчик №1 в Казахстан. За последние 9 лет существования наша Компания приобрела большую популярность на рынке транспортных услуг, благодаря грамотно разработанным логистическим схемам, высочайшему профессионализму персонала и широкому спектру предоставляемых услуг. Мы открыты для талантливых специалистов, успешных профессионалов и людей, готовых развиваться в нашей сфере. В данный момент у нас открыта вакансия &quot;Бизнес-аналитик&quot;: Обязанности: Участие в проработке бизнес-процессов совместно с руководителями подразделений Оценка эффективности текущих автоматизированных процессов, формулирование предложений по улучшению Сопровождение, доработка и расширение возможности действующей CRM системы Сбор обратной связи от сотрудников с целью создания и коррекции автоматизированных процессов (взаимодействие с руководителями подразделений и сотрудниками компании) Консультирование и обучение сотрудников Разработка документации: бизнес-требования, инструкций пользователя, регламенты Разработка технических зданий для отдела разработки на создание в 1С специфических узкопрофильных отчетов Требования: Опыт выстраивания и оптимизации бизнес процессов Опыт работы с аналитикой данных в коммерческом\финансовом направлениях Опыт написания ТЗ на разработку отчетов Системное понимание коммерческих процессов в компании Знание Excel на уровне продвинутого пользователя Знание программы 1С Предприятие (8.3) будет преимуществом Умение и опыт строить прогнозы и управлять ими Умение планировать, расставлять приоритеты и добиваться конкретных результатов Навыки построения и работы в CRM Личные качества: Коммуникабельность Системность мышления Развитая логика Аналитическое мышление Внимательность Условия : Официальное оформление по ТК РФ График работы 5/2 Достойный уровень заработной платы (обсуждается на собеседовании) Своевременные выплаты Уникальный опыт практической работы в команде профессионалов Перспектива карьерного роста Возможность профессионального развития в крупной федеральной компании Офис в географическом центре города в одном из лучших бизнес-центров: г. Самара, ул.Дачная Если Вы активны, у Вас есть стремление к развитию, карьерному росту и высокому доходу, мы ждем именно Вас!",Без требований," Участие в проработке бизнес-процессов совместно с руководителями подразделений Оценка эффективности текущих автоматизированных процессов, формулирование предложений по улучшению Сопровождение, доработка и расширение возможности действующей CRM системы Сбор обратной связи от сотрудников с целью создания и коррекции автоматизированных процессов (взаимодействие с руководителями подразделений и сотрудниками компании) Консультирование и обучение сотрудников Разработка документации: бизнес-требования, инструкций пользователя, регламенты Разработка технических зданий для отдела разработки на создание в 1С специфических узкопрофильных отчетов ",Без условий,Без ключевых навыков,0
1078,1078,1с,Самара,62307.61904761905,84774.375,ЦСБ,2019-10-04T09:52:55+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Выполнение проектов по автоматизации различных видов учета и бизнес-процессов компании формулирование требований, описание бизнес-процессов, составление технических заданий Проектирование и оптимизация архитектуры 1С Разработка новых и развитие существующих модулей 1С Сопровождение и создание обменов данными Обеспечение бесперебойной работы существующих ИТ-сервисов Разработка и доработка отчетов и обработок 1С8.х Разработка и поддержка планов резервного копирования Написание инструкций и пользавотельской документации Сопровождение текущей технической документации и составление отчетности Техническая и методическая поддержка, консультирование и обучение пользователей Требования: Высшее образование (техническое или экономическое). Опыт работы программистом 1С от 3-х лет. Знание языка программирования 1С 8.х, желательно знание языка программирования 1С 7.7 Опыт работы и сопровождения типовых конфигураций 1С: Управление торговлей 11, 1С: Бухгалтерский учет, 1С: Бухгалтерия предприятия 3.0 Опыт работы с 1С: КД 2.0 Знание и опыт работы с управляемыми и обычными формами Знание о опыт работы в СКД Опыт участия в проектах по автоматизации различных видов учета и/или бизнес процессов Знания в области управленческого, финансового, бухгалтерского, складского, производственного и налогового учетов Опыт организации обменов данными между различными конфигурациями 1С типовыми и нетиповыми механизмами Знание и опыт публикации баз данных 1С на веб-сервере Знание принципов функционирования клиент-серверной архитектуры Опыт установки, настройки им администрирования кластера сервера 1С, сервера баз данных MS SQL Знание и опыт поддержки процессов резервного копирования и восстановления Знание и опыт работы с торговым оборудованием - приветствуется Знание и опыт администрирования сетей - приветствуется Условия: Оформление согласно ТК РФ График: 5/2 с 9 до 18"," Высшее образование (техническое или экономическое). Опыт работы программистом 1С от 3-х лет. Знание языка программирования 1С 8.х, желательно знание языка программирования 1С 7.7 Опыт работы и сопровождения типовых конфигураций 1С: Управление торговлей 11, 1С: Бухгалтерский учет, 1С: Бухгалтерия предприятия 3.0 Опыт работы с 1С: КД 2.0 Знание и опыт работы с управляемыми и обычными формами Знание о опыт работы в СКД Опыт участия в проектах по автоматизации различных видов учета и/или бизнес процессов Знания в области управленческого, финансового, бухгалтерского, складского, производственного и налогового учетов Опыт организации обменов данными между различными конфигурациями 1С типовыми и нетиповыми механизмами Знание и опыт публикации баз данных 1С на веб-сервере Знание принципов функционирования клиент-серверной архитектуры Опыт установки, настройки им администрирования кластера сервера 1С, сервера баз данных MS SQL Знание и опыт поддержки процессов резервного копирования и восстановления Знание и опыт работы с торговым оборудованием - приветствуется Знание и опыт администрирования сетей - приветствуется "," Выполнение проектов по автоматизации различных видов учета и бизнес-процессов компании формулирование требований, описание бизнес-процессов, составление технических заданий Проектирование и оптимизация архитектуры 1С Разработка новых и развитие существующих модулей 1С Сопровождение и создание обменов данными Обеспечение бесперебойной работы существующих ИТ-сервисов Разработка и доработка отчетов и обработок 1С8.х Разработка и поддержка планов резервного копирования Написание инструкций и пользавотельской документации Сопровождение текущей технической документации и составление отчетности Техническая и методическая поддержка, консультирование и обучение пользователей ", Оформление согласно ТК РФ График: 5/2 с 9 до 18,"Ориентация на результат|Умение четко излагать свои мысли, аргументировать свою точку зрения.|Стрессоустойчивость|Обучаемость.|Высокий уровень ответственности.|Умение работать в команде.",17
1039,1039,1с,Самара,62307.61904761905,84774.375,Фирма Нектар,2019-10-15T10:13:20+0300,От 3 до 6 лет,Полный день,Полная занятость,"Крупнейшая, динамично развивающаяся Самарская производственная компания, производитель соков, нектаров и напитков под брендами: &quot;Волжский посад&quot;, &quot;Иваныч&quot;, &quot;Фруктель&quot;, &quot;Вкусника&quot;,- предлагает: •Стабильную, интересную работу в команде профессионалов •Возможность развития, обучения и карьерного роста •Достойную, полностью &quot;белую&quot; заработную плату •Официальное трудоустройство •Социальный пакет Обязанности: Разработка. Внедрение. 1С ERP автоматизация блоков: бюджетирования, расчёта себестоимости, пооперационный учёт производства с выдачей сменных заданий и т.д. Написание программных модулей, отчетов, обработок. Участие в проектах ( ЕRР- автоматизация блоков бюджетирования, себестоимости, автоматизация производства, адресное хранение и т.д.). Требования: Высшее образование (программирование). Рассматриваются кандидаты с опытом работы с 1С УПП или УТ. Опыт работы в 1С: ERP желателен. Условия: Возможность решать интересные профессиональные задачи; Возможность профессионального роста и развития в крупной, динамично развивающейся Компании; Заработная плата высокая; Комфортное рабочее место удалённое от пользователей; Место работы - пр. Мальцева (есть доставка транспортом предприятия); График работы - 5/2 на выбор : с 08.00 до 17.00 или с 9.00 до 18.00; пятница- рабочий день сокращён на 1 час; Оформление согласно ТК РФ, белая заработная плата; Заработная плата высокая, по результатам собеседования.", Высшее образование (программирование). Рассматриваются кандидаты с опытом работы с 1С УПП или УТ. Опыт работы в 1С: ERP желателен. ," Разработка. Внедрение. 1С ERP автоматизация блоков: бюджетирования, расчёта себестоимости, пооперационный учёт производства с выдачей сменных заданий и т.д. Написание программных модулей, отчетов, обработок. Участие в проектах ( ЕRР- автоматизация блоков бюджетирования, себестоимости, автоматизация производства, адресное хранение и т.д.). "," Возможность решать интересные профессиональные задачи; Возможность профессионального роста и развития в крупной, динамично развивающейся Компании; Заработная плата высокая; Комфортное рабочее место удалённое от пользователей; Место работы - пр. Мальцева (есть доставка транспортом предприятия); График работы - 5/2 на выбор : с 08.00 до 17.00 или с 9.00 до 18.00; пятница- рабочий день сокращён на 1 час; Оформление согласно ТК РФ, белая заработная плата; Заработная плата высокая, по результатам собеседования.",Без ключевых навыков,6
1008,1008,1с,Самара,62307.61904761905,84774.375,Мирей Роботикс,2019-10-16T14:31:43+0300,От 1 года до 3 лет,Удаленная работа,Частичная занятость,"В нашу дружную компанию Mirey Robotics - лидеру своего сигмента требуется Программист 1С. Мы молодая компания, на рынке с 2017 года, за 2 года провели более 100 наших мероприятий (выставки роботов, выставки космоса и выставки технологий) в странах СНГ и Европы, которые посетило чуть более 2 миллионов довольных посетителей. Наша миссия - популяризация технологий и робототехники для детей и взрослых. Обязанности: Ведение проектов по автоматизации бизнес-процессов по средством 1С 8; Написание программный модулей, отчетов, обработок в рамках проектов по автоматизации бизнес-процессов; Консультирование пользователей; Поддержка и сопровождение конфигураций 1С: Предприятие 8. Выполнение задач как по подготовленному ТЗ, так и самостоятельный анализ проблемы и поиск путей решения. Консультирование и обучение пользователей; Интегрирование 1С с другими информационными системами. Требования: Успешный опыт внедрения и программирования 1С; Хорошие коммуникативные навыки и умение объяснять технические вещи простым и доступным языком как в письменной, так и устной форме; Опыт программирования в среде 1С 8; Участие в успешных проектах по внедрению решений на базе 1С 8; Хорошие знания 1С-Предприятия (торговля и склад); Решение проблем, связанных с 1С:Предприятие; Опыт работы в команде. Условия работы: Заработная плата обсуждается индивидуально по итогам собеседования; Удаленная работа; Возможность саморазвития (в компании есть своя библиотека); Работа в компании будущего с самыми милыми роботами в мире.",Без требований," Ведение проектов по автоматизации бизнес-процессов по средством 1С 8; Написание программный модулей, отчетов, обработок в рамках проектов по автоматизации бизнес-процессов; Консультирование пользователей; Поддержка и сопровождение конфигураций 1С: Предприятие 8. Выполнение задач как по подготовленному ТЗ, так и самостоятельный анализ проблемы и поиск путей решения. Консультирование и обучение пользователей; Интегрирование 1С с другими информационными системами. ",Без условий,1С программирование|1С: Предприятие|1С внедрение|Пользователь ПК,5
1163,1163,1с,Самара,62307.61904761905,84774.375,ПАО Завод им. А.М.Тарасова,2019-10-05T23:21:35+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности : внедрение 1С: ERP, ЗУП 8.3; администрирование, техническое сопровождение, написание обработок, работа с программным кодом 1С конфигурации; тестирование разработанных программных модулей, подготовка замечаний, контроль их устранения; обучение и помощь пользователям при освоении программного продукта. Требования : высшее образование в сфере информационных технологий; профессиональное знание 1С и опыт программирования; умение анализировать работу программных продуктов. Условия : График работы: с 08.00-16.30, 5/2; трудоустройство по ТК РФ, заработная плата-белая, без задержек; окончательный уровень заработной платы обсуждается с успешным кандидатом. В ответах указывайте - ваш опыт, в чем ваша специализация и в каких задачах вы наиболее сильны; - важные для вас условия работы.",Без требований,Без обязанностей,Без условий,Без ключевых навыков,15
1111,1111,1с,Самара,62307.61904761905,84774.375,Светсервис,2019-10-18T15:33:28+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Разработка на платформах 1С: Предприятие 8.2, 8.3. Реализация проектов согласно техническим заданиям. Написание отчетов на СКД. Написание инструкций, обучение и консультирование пользователей. Требования: Высшее образование. Опыт программирования в среде 1С 8.х от 1 года. Опыт работы с управляемыми формами. Опыт работы с СКД. Условия: Заработная плата обсуждается с успешным кандидатом. Официальное трудоустройство. Рабочий график : 5/2 с 8.30 до 17.00 часов. Место работы: ул.Кабельная Доставка с пл.Кирова", Высшее образование. Опыт программирования в среде 1С 8.х от 1 года. Опыт работы с управляемыми формами. Опыт работы с СКД. ," Разработка на платформах 1С: Предприятие 8.2, 8.3. Реализация проектов согласно техническим заданиям. Написание отчетов на СКД. Написание инструкций, обучение и консультирование пользователей. ", Заработная плата обсуждается с успешным кандидатом. Официальное трудоустройство. Рабочий график : 5/2 с 8.30 до 17.00 часов. Место работы: ул.Кабельная Доставка с пл.Кирова,Без ключевых навыков,3
1149,1149,1с,Самара,62307.61904761905,84774.375,Транснефть-Технологии,2019-10-18T17:08:24+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Расширение функционала производственной информационной системы, разработанной на платформе 1С: Предприятие 8.3 с нуля (БСП 3.1) Разработка на управляемых формах. Работа в команде разработчиков. Групповая разработка кода в хранилище 1С. Разработка эргономичных интерфейсных решений. Обсуждение бизнес-задач и проектирование лучших решений. Требования: Опыт работы на 1С:Предприятие 8.3 Опыт работы с управляемыми формами. Опыт работы с БСП 3.1 Отличное знание языка запросов 1С. Опыт разработки отчетов на СКД. Умение читать и понимать чужой код. Разработка кода по стандартам разработки 1С. Аналитические способности. Ответственность. Условия: Работа в стабильной, развивающейся компании, высокий уровень дохода (оклад +ежемесячные премии), широкий социальный пакет: медицинское страхование, доплата к отпуску, частичная компенсация санаторно-курортного лечения и отдыха", Опыт работы на 1С:Предприятие 8.3 Опыт работы с управляемыми формами. Опыт работы с БСП 3.1 Отличное знание языка запросов 1С. Опыт разработки отчетов на СКД. Умение читать и понимать чужой код. Разработка кода по стандартам разработки 1С. Аналитические способности. Ответственность. ," Расширение функционала производственной информационной системы, разработанной на платформе 1С: Предприятие 8.3 с нуля (БСП 3.1) Разработка на управляемых формах. Работа в команде разработчиков. Групповая разработка кода в хранилище 1С. Разработка эргономичных интерфейсных решений. Обсуждение бизнес-задач и проектирование лучших решений. "," Работа в стабильной, развивающейся компании, высокий уровень дохода (оклад +ежемесячные премии), широкий социальный пакет: медицинское страхование, доплата к отпуску, частичная компенсация санаторно-курортного лечения и отдыха",1С: Предприятие 8|Аналитическое мышление|1С: Предприятие,3
1194,1194,1с,Самара,62307.61904761905,84774.375,КАМАЗ,2019-10-17T13:53:52+0300,От 1 года до 3 лет,Полный день,Полная занятость,"ООО &quot;Центр обслуживания бизнеса&quot; (100% дочернее предприятие ПАО &quot;КАМАЗ&quot;) - это компания, специализирующаяся на оказании услуг по направлениям: IT-услуги (1C, SAP, WEB, инфраструктура), бухгалтерский и налоговый учет, кадровое администрирование и оплата труда, техническая поддержка пользователей. Это команда профессионалов, готовых решать сложные и интересные задачи. Соединяя методологию, отраслевой опыт и передовые технологии, мы предлагаем нашим заказчикам наиболее эффективные решения бизнес-задач. Если Вы ищете работу на крупных и интересных проектах, где необходимо решать сложные и нестандартные задачи, то мы ищем Методолога 1С в проект ERP! Что мы ждем от кандидата: Опыт участия в проектах внедрения на платформе 1С в качестве консультанта, консультанта-аналитика, методолога Знание одной или нескольких типовых конфигураций 1С:Бухгалтерия, 1С:Бухгалтерия КОРП (1С:Зарплата и управление персоналом) Знание одной или нескольких предметных областей, разделов учета (бухгалтерский учет, налоговый учет, управленческий учет и бюджетирование, производственный учет и т.п.) Знание типовых методик внедрения систем на основе 1С:Предприятие Навыки проведения презентаций Опыт разработки методологической, регламентной и проектной документации высокий профессионализм, ответственность, нацеленность на результат Хорошие коммуникативные навыки, умение работать с пользователями, работа в команде Стрессоустойчивость, работа с большими объемами информации, системное мышление. Приветствуется : Наличие сертификатов по прикладным решениям фирмы &quot;1С&quot; Знание 1С:Управление холдингом, 1С:ERP (отраслевых решений на базе 1С:ERP) Наличие опыта описания бизнес-процессов Чем придется заниматься: Проведение обследования с целью разработки функциональных требований к системе и предложений по автоматизации бизнес-процессов Заказчика, участие в проектировании системы. Участие в пресейлах, подготовка презентационных материалов Анализ методологических материалов Заказчика с целью разработки рекомендаций по ее адаптации к возможностям системы 1С Участие в разработке частных технических заданий на разработку/доработку функционала, постановка задач программистам Приемка и тестирование выполненных доработок/разработок, сдача заказчикам Разработка пользовательской документации Консультирование, обучение пользователей работе с информационной системой, поддержка пользователей на опытном тестировании и опытно-промышленной эксплуатации Компания предлагает: Место работы: г.Наб.Челны, ИТ-парк (Машиностроительная) Конкурентная зарплата и премии, т.е. возможность влиять на размер своей заработной платы Реальные перспективы профессионального и карьерного роста Интересная работа в крупной стабильной компании Дружный, активный и высокопрофессиональный коллектив Широкие возможности для обучения и развития РАСШИРЕННЫЙ СОЦИАЛЬНЫЙ ПАКЕТ: официальное трудоустройство, гарантии согласно ТК РФ Забота о сотрудниках: система материальной поддержки специальные льготы для женщин, имеющих детей льготные условия банковского кредитования корпоративные скидки более чем в 130 компаниях и торговых сетях яркие корпоративные мероприятия разнообразная культурная жизнь (посещение концертов и т.д.) доставка на работу и с работы вахтой Забота о детях сотрудников: путевки в детские лагеря оригинальные новогодние подарки приоритетное право на трудоустройство Если Вы ориентированы на профессиональное развитие в крупной компании, мы Вас ждем!",Без требований,Без обязанностей,Без условий,Без ключевых навыков,4
