,Unnamed: 0,name,area,min_salary,max_salary,employer,published_at,experience,schedule,employment,description,requirements,duties,conditions,key_skills
1014,1014,программист 1с,Самара,100000.0,,Европол,2019-10-09T18:08:58+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Участие в разработке различных конфигураций на базе 1С 8.3 УТ, ЗУП, БУХ Участие в проектах интеграции различных систем 1С между собой, а также с внутренними и внешними системами Написание отчетов и обработок Создание печатных форм Доработка и обновление не типовых конфигураций Требования: Опыт разработки на управляемых формах и умение работать с типовыми механизмами платформы Знание основных технологий обмена данными между платформой 1С и внешними приложениями (XML.COM и др.) Знание различных web-сервисов (HTTP и SOAP) Умение работать по техническому заданию Знание SQL запросов и опыт работы с SQL базами «напрямую» будет плюсом Знание и опыт работы с различными типовыми конфигурациям УТ, БУХ и ЗУП будет плюсом Мы предлагаем: Работу в стабильной, развивающейся Компании Трудоустройство по ТК РФ Оплачиваемый отпуск График работы 5/2 (понедельник-четверг - работа в офисе, пятница - home-office) Конкурентоспособную ЗП, которая обсуждается с каждым кандидатом индивидуально Возможность повысить собственный профессионализм Возможность развиваться в области программирования и бизнес-аналитики Демократический стиль руководства Работу в комфортном офисе Компании Скидки на весь ассортимент Компании Работаем в 1С Управление Торговлей версия 8.11",," Участие в разработке различных конфигураций на базе 1С 8.3 УТ, ЗУП, БУХ Участие в проектах интеграции различных систем 1С между собой, а также с внутренними и внешними системами Написание отчетов и обработок Создание печатных форм Доработка и обновление не типовых конфигураций ",,
845,845,программист 1с,Екатеринбург,,50000.0,Уральский дизель-моторный завод,2019-10-20T11:19:13+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: администрирование 1С; обновление конфигурации; участие в описании бизнес-процессов; решение проблем пользователей 1С на предприятии. Требования: опыт самостоятельного программирования 1С опыт работы с конфигурацией УПП; понимание принципов бухгалтерского, финансового и складского учета. Условия: официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш."," опыт самостоятельного программирования 1С опыт работы с конфигурацией УПП; понимание принципов бухгалтерского, финансового и складского учета. ", администрирование 1С; обновление конфигурации; участие в описании бизнес-процессов; решение проблем пользователей 1С на предприятии. , официальное трудоустройство; социальный пакет согласно ТК РФ; частичная компенсация расходов на аренду жилья/оплату детского сада; график работы: 8:00-16:40; место работы: Эльмаш.,
912,912,программист 1с,Екатеринбург,,68000.0,Филиал «Мегамарт» АО Дикси Юг,2019-10-21T08:00:21+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Торговая сеть &quot;МЕГАМАРТ&quot; - стабильная, активно развивающаяся компания федерального уровня. Многолетний опыт успешной работы, конкурентоспособность сети на рынке, более 4000 сотрудников - доказательства устойчивости и рентабельности торговой марки. ТС &quot;МЕГАМАРТ&quot; приглашает принять участие в конкурсе на должность: &quot;Программист 1С&quot; Обязанности: - доработка и сопровождение существующих конфигураций 1С (Бухгалтерия, ЗУП, ERP); - выполнение работ по техническим заданиям заказчиков; - техническая поддержка пользователей Требования: - высшее образование; - опыт аналогичной работы от 1 года; - уверенное знание стандартных конфигураций 1C8 ERP2, работа с управляемыми формами, знание СКД. - владение всеми объектами внутреннего языка 1С 8.2 - приветствуется знание 1С8.2 ЗиУП и опыт работы в розничных компаниях. Условия: - работа в крупной развивающейся федеральной компании; - официальное трудоустройство; - официальная заработная плата 68 000 руб (оклад 55 000 руб. + премия 13 000 руб.); - социальные гарантии; - график пн-пт с 9.00-18.00; - корпоративное обучение; - перспективы карьерного роста; - интересная работа в команде профессионалов; - корпоративная скидка 10% в магазинах торговой сети"," - высшее образование; - опыт аналогичной работы от 1 года; - уверенное знание стандартных конфигураций 1C8 ERP2, работа с управляемыми формами, знание СКД. - владение всеми объектами внутреннего языка 1С 8.2 - приветствуется знание 1С8.2 ЗиУП и опыт работы в розничных компаниях. "," - доработка и сопровождение существующих конфигураций 1С (Бухгалтерия, ЗУП, ERP); - выполнение работ по техническим заданиям заказчиков; - техническая поддержка пользователей ", - работа в крупной развивающейся федеральной компании; - официальное трудоустройство; - официальная заработная плата 68 000 руб (оклад 55 000 руб. + премия 13 000 руб.); - социальные гарантии; - график пн-пт с 9.00-18.00; - корпоративное обучение; - перспективы карьерного роста; - интересная работа в команде профессионалов; - корпоративная скидка 10% в магазинах торговой сети,
763,763,программист 1с,Екатеринбург,,80000.0,Айтигро,2019-10-10T07:38:53+0300,От 1 года до 3 лет,Полный день,Полная занятость,"В сильную команду разработчиков нужен программист 1С для реализации интересных проектов: интеграции с ВЕБ-сайтами, с CRM, с учетными системами контрагентов, сложные отчеты на СКД, внедрение бизнес-процессов и многое другое. Основные задачи: доработка конфигураций. В основном, это УТ и УНФ. Только 8, никаких 7.7 :) решение возникающих вопросов при эксплуатации доработок Мы ожидаем от Вас: хорошее знание платформы 1С 8 хорошее знание хотя бы одной из конфигураций: УТ, УНФ, УПП, Розница (или форков, на них основанных) Мы можем предложить: работа в команде с другими программистами 1С. официальное трудоустройство. в компании есть сильные ВЕБ-разработчики и системные администраторы DevOps, активно помогающие в интеграционных проектах. гибкое начало рабочего дня (с 8.30, 9.00 или 10.00). зарплата состоит из оклада и премии за выполнение плана по задачам (большая часть - в окладе). Наше предложение зависит от ваших навыков. регулярный пересмотр уровня заработной платы при эффективном выполнении задач. комфортный офис в центре Екатеринбурга, чай, кофе, печеньки - всё есть :) платное обучение/курсы - обсуждаем и поддерживаем.",,,,1С программирование|1С: Управление Производственным Предприятием|CSS|HTML|1С: Управление Торговлей
579,579,программист 1с,Челябинск,,80000.0,КХП Злак,2019-10-02T06:18:00+0300,От 3 до 6 лет,Полный день,Полная занятость,"Обязанности: Работа по проектированию, внедрению и сопровождению программного обеспечения производства Разработка и сопровождение программного обеспечения Изучение причин отказов и нарушений в работе ПО, разработка предложений по их устранению и предупреждению, по повышению качества и надежности работы ПО Выполнение автономной и комплексной наладки алгоритмов управления исполнительными механизмами, регуляторов, защит, блокировок, пошаговых программ Требования: Высшее техническое образование по специальностям в области автоматизации Знание методов тестирования и отладки ПО Знание программ и опыт программирования (1С Предприятие) Опыт работы программистом на производстве Готовность к переезду Условия: Оформление в соответствии с законодательством РФ Своевременная выплата заработной платы Комфортно оборудованное рабочее место Предоставление корпоративного жилья в п. Увельском или в г. Южноуральске Доставка транспортом предприятия", Высшее техническое образование по специальностям в области автоматизации Знание методов тестирования и отладки ПО Знание программ и опыт программирования (1С Предприятие) Опыт работы программистом на производстве Готовность к переезду ," Работа по проектированию, внедрению и сопровождению программного обеспечения производства Разработка и сопровождение программного обеспечения Изучение причин отказов и нарушений в работе ПО, разработка предложений по их устранению и предупреждению, по повышению качества и надежности работы ПО Выполнение автономной и комплексной наладки алгоритмов управления исполнительными механизмами, регуляторов, защит, блокировок, пошаговых программ ", Оформление в соответствии с законодательством РФ Своевременная выплата заработной платы Комфортно оборудованное рабочее место Предоставление корпоративного жилья в п. Увельском или в г. Южноуральске Доставка транспортом предприятия,
1150,1150,программист 1с,Самара,,80000.0,Наше Золото,2019-10-15T09:27:42+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания НАШЕ ЗОЛОТО приглашает в свои ряды программиста 1С. На полный рабочий день в одном из крутейших офисов Самары (Солнечная 60). Рассмотрим и стажеров с минимальным опытом. В этом случае компания готова оплатить курсы ведущих учебных центров 1С. Обязанности: Модификация и обновление новых и существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета. Работа с нетиповыми конфигурациями 1С 8.3. Поддержка пользователей. Требования: Опыт программирования в 1С 8.3. Наличие сертификатов 1С является преимуществом. Условия: Центральный офис крупной стабильной компании, интересные задачи, коллектив единомышленников, достойная з/п! Официальное трудоустройство. З/п оговаривается индивидуально, зависит от профессионального уровня.", Опыт программирования в 1С 8.3. Наличие сертификатов 1С является преимуществом. ," Модификация и обновление новых и существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета. Работа с нетиповыми конфигурациями 1С 8.3. Поддержка пользователей. "," Центральный офис крупной стабильной компании, интересные задачи, коллектив единомышленников, достойная з/п! Официальное трудоустройство. З/п оговаривается индивидуально, зависит от профессионального уровня.",
111,111,программист 1с,Новосибирск,,90000.0,Агентство Автоматизации Бизнеса,2019-10-20T06:17:59+0300,Нет опыта,Полный день,Полная занятость,"Компания Агенство Автоматизации Бизнеса оказывает комплексные услуги по автоматизации бизнеса и поддержки инфростурктуры заказчика от ремонта компьютера до автоматизации бизнес процессов. Более 15 лет мы помогаем нашим клиентам развивать бизнес с помощью IT. Наша главная задача превратить бизнес из хаоса в систему которой можно управлять при помощи 1с. В связи с расширением мы ищем в нашу команду человека с активной жизненной позицией который хочет развиваться и растим команде профессионалов, работая над сложными проектами на базе конфигураций КА, Розница 2, УТ 11, УНФ, Бухгалтерия. Ты хочешь? - Программировать на 1с и разбираться в типовых конфигурациях. - Работать с людьми которые получают удовольствие от работы, а не сидят от звонка до звонка. - Работать над крутыми проектами - Каждый год понимать, что ты реально растешь как специалист. Тогда ждём отклик! Учишься программировать на 1с и уже знаешь основы? Приходи мы научим! Уже умеешь? - Опыт разработки на платформе 1с от 2-х лет. - Знание типовых механизмов Управления торговли 11. - Базовые понимания управленческого учёта и документооборота Будет плюсом: - опыт работы с торговым оборудованием - понимание бухгалтерского учёта Мы предлагаем: - Работа в центре города в уютном офисе - Оформление по ТК РФ - Дружный и веселый коллектив - Пятидневная рабочая неделя - Удобный график работы",,,,1С программирование|1С: Предприятие 8|1С: Управление Торговлей|Обновление конфигурации 1С
34,34,программист 1с,Новосибирск,,,"Обувь России, ГК",2019-10-20T08:59:16+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Компания «Обувь России» — одна из крупнейших федеральных сетей обувных магазинов, основанная в 2003 году. На сегодняшний день в городах Сибири, Урала и Центральной части России работают более 500 магазинов компании под брендами «Вестфалика», «Пешеход» и «Emilia Estra». В связи с развитием сети обувных магазинов приглашаем на вакансию: «Программист 1С» Предлагаем: интересную работу в одной из крупнейших федеральных розничных сетей; сплоченный, профессиональный и увлеченный своим делом коллектив; открытые возможности для профессионального и карьерного развития; официальное трудоустройство, социальные гарантии; достойный уровень оплаты труда. Обязанности: сопровождение баз данных 1С 8.2 УПП, Управление торговлей (администрирование, обновление нетиповых конфигураций, устранение ошибок, поддержка пользователей) доработка конфигураций по нуждам сотрудников компании (обработки, отчеты, модули и т.д.) разработка нестандартных решений и оптимизация процессов Требования: высшее образование уверенное программирование на платформе 1С 8.2.",," сопровождение баз данных 1С 8.2 УПП, Управление торговлей (администрирование, обновление нетиповых конфигураций, устранение ошибок, поддержка пользователей) доработка конфигураций по нуждам сотрудников компании (обработки, отчеты, модули и т.д.) разработка нестандартных решений и оптимизация процессов ",,
115,115,программист 1с,Новосибирск,,,Гастромаркет,2019-09-23T07:26:20+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Основные обязанности: Поддержка и сопровождение конфигурации 1С: Управление производственным предприятием; Доработка и обновление программ 1С в соответствии с требованиями учета в Компании и действующего законодательства; Автоматизация бизнес-процессов Компании на основе продуктов 1С; Участие в проектах Компании; Участие в разработке технических заданий; Консультирование пользователей по вопросам использования программных продуктов 1С. Требования: Обязателен опыт разработки клиент-серверных решений на платформе 1С 8.2/8.3; Желательно знание конфигураций 1С:Управление производственным предприятием , 1С:Комплексная автоматизация, 1С:Зарплата и управление персоналом; Понимание предметной области (бух.учёт, упр.учёт, зарплата, управление персоналом, бюджетирование); Опыт сбора и формализации требований, составления технических заданий; Опыт самостоятельного ведения проектов, успешных внедрений продуктов на базе платформы 1С; Опыт совместной разработки, использования и администрирования хранилища; Базовый уровень администрирования MS SQL 2005/2008; Наличие пройденных курсов и/или сертификаты 1С будут преимуществом; Личные качества: аналитический склад ума, ответственность, нацеленность на результат, коммуникабельность, грамотность речи, стрессоустойчивость, обучаемость. НАШИ ПРЕИМУЩЕСТВА: Возможность профессионального и карьерного роста в крупнейшей Компании Сибирского региона; Участие в интересных проектах Дружный коллектив профессионалов, программа адаптации и обучения Обучение и повышение квалификации Бонусная программа для сотрудников в магазинах Компании; Доставка служебным транспортом от метро пл. Карла Маркса (место работы ул. Петухова). Уровень дохода обсуждается с успешным кандидатом индивидуально.",,,,
140,140,программист 1с,Новосибирск,,,"People group, центр подбора и развития персонала",2019-10-14T07:11:31+0300,От 3 до 6 лет,Удаленная работа,Проектная работа,"В Компанию, которая занимается оптимизацией и повышением эффективности работы отделов продаж, внедрением CRM-систем (Битрикс 24, amoCRM, Мегаплан), IT-решениями в сфере автоматизации бизнес процессов, подключением IP -телефонии и настройкой 1С требуется Программист 1С на удаленную проектную работу. Требования - Навыки подключения синхронизации Битрикс24 с 1С конфигурации УНФ 1.6, - Бухгалтерия 3.0 , УТ 10.3 и 11.3 и выше - Навыки доработки конфигураций УНФ, УПП, КА1.3 и КА 2.0, УНФ 1.6, УТ 10.2, 10.3. 11.3 по расширению функционала Условия обсуждаются.",,,,1С программирование|Обновление конфигурации 1С|1C: Бухгалтерия
316,316,программист 1с,Краснодар,,,Сити Ресторантс,2019-10-15T17:02:26+0300,От 3 до 6 лет,Удаленная работа,Проектная работа,"Крупная развивающаяся сеть предприятий быстрого обслуживания (рестораны KFC, Pizza Hut, IL Патио, Планета Суши) приглашает на работу Программиста 1С (удаленная работа на проект). Обязанности: Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. Требования: Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолга-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 Условия: Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская)"," Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолга-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 "," Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. ", Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская),1С: Предприятие 8|1С программирование|1С: Зарплата и управление персоналом|ERP|ЕГАИС
337,337,программист 1с,Краснодар,,,Kelly Services,2019-10-21T13:56:33+0300,Нет опыта,Полный день,Полная занятость,"Обязанности: Выполнение программного сопровождения конфигураций «1С:Зарплата и управление персоналом» (редакции 2.5, 3.1); Обновление конфигураций и модификаций функционала системы в соответствии с согласованными с бизнес-экспертами заданиями и в согласованные с бизнес-экспертами сроки; Проведение модификаций и обновление существующего функционала Системы, а также создание новых объектов системы; Обеспечение исправление обнаруженных в Системе ошибок. Требования: Высшее техническое, среднее профессиональное; Не обязательно, но желательно 1С:Специалист, 1С:Профессионал; Не менее 2 лет в области разработки 1С Предприятие 8, не менее 1 года разработки в области «1С:Зарплата и управление персоналом» (редакции 2.5, 3.1); Приветствуется опыт разработки в конфигурацях: 1С:Документооборот, 1С:Управление производственным предприятием (УПП); Хорошее знание механизмов платформы (СКД, запросы, опыт по интеграции и обмену данными), опыт написания сложных запросов, разработка управляемых приложений.",," Выполнение программного сопровождения конфигураций «1С:Зарплата и управление персоналом» (редакции 2.5, 3.1); Обновление конфигураций и модификаций функционала системы в соответствии с согласованными с бизнес-экспертами заданиями и в согласованные с бизнес-экспертами сроки; Проведение модификаций и обновление существующего функционала Системы, а также создание новых объектов системы; Обеспечение исправление обнаруженных в Системе ошибок. ",,1С: Управление Производственным Предприятием|1С: Бухгалтерия|1С: Зарплата и управление персоналом|Обновление конфигурации 1С|1С: Документооборот
505,505,программист 1с,Челябинск,,,"Кременкульская, Фабрика",2019-10-21T12:45:39+0300,От 1 года до 3 лет,Полный день,Полная занятость,"Обязанности: Доработка типовых конфигураций 1С; написание отчетов; перенос данных. Требования: Профильное образование; Приветствуется опыт работы в аналогичной должности на производстве (1С 8.3); Ответственность , исполнительность, внимательность. Условия: Кондитерская фабрика «Кременкульская» высокотехнологичное предприятие, которое успешно работает на рынке кондитерских изделий c 1998 года. . Мы обеспечиваем нашим сотрудникам: Официальное трудоустройство, социальный пакет; Заработная плата договорная; Доставка с северо-запада служебным транспортом."," Профильное образование; Приветствуется опыт работы в аналогичной должности на производстве (1С 8.3); Ответственность , исполнительность, внимательность. ", Доработка типовых конфигураций 1С; написание отчетов; перенос данных. ," Кондитерская фабрика «Кременкульская» высокотехнологичное предприятие, которое успешно работает на рынке кондитерских изделий c 1998 года. . Мы обеспечиваем нашим сотрудникам: Официальное трудоустройство, социальный пакет; Заработная плата договорная; Доставка с северо-запада служебным транспортом.",1С: Предприятие 8|1С: Производство|1C: Бухгалтерия|1С программирование
510,510,программист 1с,Челябинск,,,"Колос,кондитерская фабрика",2019-10-21T07:33:17+0300,От 3 до 6 лет,Гибкий график,Полная занятость,"Программист 1С (Фриланс) Обязанности: Разработка на платформе 1с 8. Сопровождение продукта 1с ЗУП КОРП; Разработка отчетов и обработок по запросу пользователей в программе 1с ЗУП КОРП; Опыт разработки отчетов по запросу пользователей; Настройка обмена данных между 1с ЗУП КОРП и другими платформами; Обновление программного обеспечения 1с ЗУП КОРП с сохранением работоспособности всех отчетов и обработок. Требования: Опыт работы разработки в 1с ОБЯЗАТЕЛЕН; Знание программы 1с ЗУП Корп будет являться для вас существенным преимуществом; Опыт программирования на платформе 1С 8.3 (управляемые формы); Знание языка запросов; Опыт работы с СКД; Условия: График работы свободный; Уровень заработной платы достойный, окончательный уровень определяется по итогам собеседования; Интересные задачи и проекты; Льготное питание - 50 рублей (комплексный обед).", Опыт работы разработки в 1с ОБЯЗАТЕЛЕН; Знание программы 1с ЗУП Корп будет являться для вас существенным преимуществом; Опыт программирования на платформе 1С 8.3 (управляемые формы); Знание языка запросов; Опыт работы с СКД; , Разработка на платформе 1с 8. Сопровождение продукта 1с ЗУП КОРП; Разработка отчетов и обработок по запросу пользователей в программе 1с ЗУП КОРП; Опыт разработки отчетов по запросу пользователей; Настройка обмена данных между 1с ЗУП КОРП и другими платформами; Обновление программного обеспечения 1с ЗУП КОРП с сохранением работоспособности всех отчетов и обработок. ," График работы свободный; Уровень заработной платы достойный, окончательный уровень определяется по итогам собеседования; Интересные задачи и проекты; Льготное питание - 50 рублей (комплексный обед).",1С программирование|1С: Зарплата и управление персоналом|1С: Комплексная автоматизация|Подбор персонала|Управление персоналом
520,520,программист 1с,Челябинск,,,ALP Group,2019-10-11T11:22:50+0300,Более 6 лет,Полный день,Полная занятость,"Наша Компания осуществляет автоматизацию процессов учета, управления и планирования для крупных корпораций нефтяного сектора, химического, энергетического и других компаний (Газпром нефть, Роснефть, Уралкалий и др.). Автоматизацию, которую мы проводим, является крупнейшей в стране, уникальной по своей архитектуре, с использованием передовых ИТ-технологий . Несколько фактов: Мы более 20 лет на рынке; Команда - более 200 человек; Мы работаем с сектором крупного корпоративного бизнеса, поэтому наши проекты масштабные и длительные; Мы поддерживаем наших сотрудников в профессиональном и карьерном развитии; Мы используем современные технологи и &quot;железо&quot;. Если Вам хочется работать в молодой, живой, дружной команде, заниматься нескучными 1С-проектами, иметь реальную возможность развития и роста – мы будем рады видеть Вас в нашей команде. Чем предстоит заниматься: Внедрение, поддержка и доработка конфигураций 1С на основе технического задания; Создание собственных решений и разработок; Первичное тестирование разработанного функционала; Решение проблем‚ возникающих в ходе работы АС; Для нас важно: Опыт реализованных проектов по 1С; Отличные знания конфигураций и архитектуры 1С; Умение и желание работать в команде; Опыт разработки SQL запросов и работы с СКД (желательно); Опыт работы с распределенными базами и обменами данными с внешними системами; Опыт разработки в клиент-серверном варианте; Опыт рефакторинга кода 1С (желательно); Опыт интеграции решений на платформе 1С с другими ПП (желательно). Мы ценим профессионализм, поэтому готовы предложить: Уровень заработной платы, который опирается на уровень Ваших компетенций (не завязан на &quot;часах&quot; и Kpi); Работу в современно-оснащенном офисе, в шаговой доступности от метро (без разъездов); Выстроенную модель развития сотрудников в компании; Оформление согласно ТК РФ, Соц.пакет (ДМС) после прохождения испытательного срока; График работы 5/2 с 8:00-17:00, 9:00-18:00 либо с 10:00-19:00; Реальные возможности для профессионального и карьерного роста, на интересных и крупных проектах; Отличный, профессиональный коллектив; Вкусный кофе, чай, сладости и молоко)).",,,,
526,526,программист 1с,Челябинск,,,Сити Ресторантс,2019-10-15T17:01:43+0300,От 3 до 6 лет,Удаленная работа,Проектная работа,"Крупная развивающаяся сеть предприятий быстрого обслуживания (рестораны KFC, Pizza Hut, IL Патио, Планета Суши) приглашает на работу Программиста 1С (удаленная работа на проект). Обязанности: Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. Требования: Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолога-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 Условия: Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская)"," Знание конфигураций: ERP ЗУП Базовое понимание бух.учета Опыт работы 3-5 лет в качестве программиста (обязательно), методолога-консультанта (желательно) Опыт интеграции 1С с внешними информационными системами Опыт разработки в среде Конвертация данных 2.0 "," Поддержка и сопровождение действующих информационных систем 1С (ERP, ЗУП, Общепит). Автоматизация бизнес-процессов в соответствии с ТЗ на платформе 1С. Участие в разработке ТЗ на на базе 1С:ERP в составе рабочей группы проекта, определение способов реализации ТЗ. Поддержание и развитие реализованного функционала в учетной системе. Консультация и поддержка пользователей. ", Оформление по договору ГПХ сроком на 6 месяцев График работы: удаленный (встречи в офисе или по скайпу 1-2 раза/неделю) Заработная плата обсуждается с успешным кандидатом Офис в центре города (м.Арбатская),1С: Предприятие 8|1С программирование|1С: Зарплата и управление персоналом|ERP|ЕГАИС
